userid,school,other_school,majors,minors,age_bin,classification,first_generation,datascience_experience,technology_experience,num_hackathons_attended,workshop_suggestions,relavent_industries
f2f6066c85eb109afa5e1f04f2367e79,Texas A&M University,,['Electrical Engineering'],['Mathematics'],"(20, 22]",Sr,TRUE,2,"['Python', 'TensorFlow', 'Keras', 'Pandas', 'NumPy', 'MATLAB']",1-3,"I would really like to see like some 'journey' workshops, about applying to jobs, reaching out to industry in Data Science.","['transportation', 'healthcare']"
de70dd12b67404aff06ecb693dcfd504,Texas A&M University,,['Business'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'Tableau']",0,"Tableau, Python","['consulting', 'finance']"
9832240393aac4f9dc83899bcbc01d73,Texas A&M University,,['Civil Engineering'],[],"(25, 30]",PhD,FALSE,2,[],0,,[]
15e03661821dd217b4c85c608a6e4289,Texas A&M University,,['Management Information Systems'],[],"(22, 25]",Sr,FALSE,2,"['Excel', 'Python', 'SQL', 'NumPy']",0,,"['technology', 'consulting']"
b5c8c07ef01a7ae24713cf79bdd72bc8,Texas A&M University,,['Civil Engineering'],['Material Science'],"(25, 30]",PhD,TRUE,2,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,"['technology', 'consulting', 'finance']"
591f968f7371fd247a430e4cf1d11434,Texas A&M University,,['Economics'],['Statistics'],"(22, 25]",Ma,FALSE,2,[],1-3,,[]
36dfc299abbbd952932b1093f37dbadd,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,0,[],0,,[]
d8732973bf49eefaf21c5e9be3f6397d,Texas A&M University,,['Management Information Systems'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'Pandas', 'Scikit-learn', 'cloud']",1-3,,"['technology', 'insurance']"
9689b86f31cffac532892e81cffd7ec2,Texas A&M University,,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,0,"['R', 'MATLAB']",0,"I'm not really sure. But since I'm kind of new to this, I'd probably like to see some more broad subjects to get a better feel for the scope and applications of data science.","['technology', 'energy', 'transportation']"
84b7901c61706ed1a672dc25fa30c39b,Oregon State University,,['Computer Science & Engineering'],[],"(25, 30]",O,FALSE,1,"['Excel', 'Python', 'SQL']",0,,"['technology', 'healthcare']"
a6aba696f76c6c680feef1316b8a9bd5,Texas A&M University,,['Other'],[],"(22, 25]",Ma,TRUE,0,[],0,,[]
5d64131bb25a1d959d9a21abe5b292a0,Texas A&M University,,['Chemical Engineering'],['Other'],"(18, 20]",Jr,FALSE,1,"['Python', 'MATLAB']",1-3,,"['technology', 'energy']"
ccda4a3139d3b029335ffda4ec5ce35c,Texas A&M University,,['Statistics'],['Computer Science & Engineering'],"(15, 18]",Fr,FALSE,1,['Python'],0,,[]
e722c355a4634ae3b3d5d28a9b269df0,Texas A&M University,,['Civil Engineering'],[],"(25, 30]",PhD,FALSE,2,[],0,,[]
c89acbde49b36e27e2ecc8e5d63c7a7f,Other,Vidyalankar Institute of Technology,"['Computer Science & Engineering', 'Information Science']",[],"(20, 22]",Sr,FALSE,2,[],1-3,,[]
8ae819d4d59a61df1aa621f70ac1e557,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(22, 25]",Ma,FALSE,3,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Keras', 'Scikit-learn']",0,,[]
ebe849aa886d64b799c3d6f6c8aa9a20,University of Texas at Dallas,,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas', 'NumPy', 'cloud']",4-7,,"['technology', 'finance', 'insurance']"
b76988ad0a0fc163c215343ef8541c2f,Texas A&M University,,['Applied Mathematics'],[],"(15, 18]",Fr,FALSE,0,"['Excel', 'Python']",0,,[]
9330ff1d325e430fa89a86da981cbab0,Washington University in St. Louis,,"['Business', 'Computer Science & Engineering']",[],"(15, 18]",So,FALSE,1,"['Excel', 'Python', 'NumPy', 'MATLAB']",0,,[]
1e1f0d7d0422826225b57eb21d5c54f0,Texas A&M University,,['Computer Science & Engineering'],"['Mathematics', 'Statistics']","(18, 20]",Jr,FALSE,1,['Python'],1-3,,[]
d2f967ac794ba42bf4fa5c41e693b25e,Texas A&M University,,['Public Health'],[],"(22, 25]",Ma,TRUE,1,[],0,,"['technology', 'energy', 'healthcare']"
e4174b2e3330c473c4bd2ebe5fea99b6,Texas A&M University,,['Other'],['Other'],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'NumPy', 'MATLAB']",0,,['other']
081659d2a7f15b5fc74af37ad4ca9b20,Texas A&M University,,['Computer Science & Engineering'],[],"(20, 22]",Ma,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",0,,[]
19713ec17d4893c3eddde5a80a4b07d3,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(20, 22]",Sr,TRUE,1,"['Excel', 'Python', 'SQL', 'MATLAB', 'cloud']",1-3,,"['technology', 'sports', 'healthcare', 'retail']"
43a7c26efb7c7324af5fc7a84edeca1c,Texas A&M University,,['Computer Science & Engineering'],[],"(20, 22]",Jr,TRUE,3,[],1-3,,[]
058b243e2386b77f25bd88e766c50693,Texas A&M University,,['Industrial and/or Systems Engineering'],"['Computer Science & Engineering', 'Mathematics']","(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL']",0,"Opportunities to chat with those in the industry! Also, information on CNN's and Deep Learning!","['technology', 'consulting']"
54d24309d285302040cad94d54b7d974,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,0,"['Excel', 'Python', 'R', 'NumPy', 'MATLAB']",1-3,Not sure since I don't know enough about data science; maybe a general intro to data science workshop?,"['technology', 'education']"
999eb6cc5f45c77c7384103737e807e0,Prairie View Agricultural and Mechanical University,,['Computer Science & Engineering'],[],"(30, 50]",Ma,FALSE,2,[],0,,[]
033ccd23ea1c6284148e4e4d5453f79f,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'Tableau', 'NumPy', 'MATLAB']",0,,['technology']
9936836330f1615194cb20835168a74a,University of Texas at San Antonio,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Jr,TRUE,1,"['Excel', 'Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,[]
1dd723c0df9043c781f1cf5bd10ec71b,University of Texas at Austin,,"['Economics', 'Mathematics']",['Applied Mathematics'],"(15, 18]",So,FALSE,1,['Excel'],0,,[]
61892200658e80999359bb2f8feaeb6f,University of Houston,,['Mathematics'],[],"(25, 30]",PhD,TRUE,2,[],1-3,,[]
43d89076253bae89f42147284865ded5,Texas A&M University,,['Computer Science & Engineering'],['Electrical Engineering'],"(18, 20]",Fr,FALSE,1,"['Python', 'NumPy']",0,,[]
bcb059d77deb1a30c7ecbab3a74e2488,Boise State University,,['Data Science & Analytics'],[],"(30, 50]",PhD,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'Keras', 'Scikit-learn', 'MATLAB']",0,Data Science and python related,"['technology', 'consulting', 'finance', 'transportation', 'education', 'healthcare', 'insurance']"
2b3367d11274a7b82387c4674b0c2a5a,Other,University of Udine,['Computer Science & Engineering'],['Data Science & Analytics'],"(22, 25]",Jr,FALSE,3,"['Python', 'TensorFlow', 'Pytorch', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",4-7,,"['technology', 'healthcare', 'aerospace']"
f745dae2d9c96f166948347e613cc29c,Austin Community College,,['Computer Science & Engineering'],[],"(25, 30]",Jr,TRUE,1,"['Excel', 'Python']",1-3,,[]
f5f7251169186dbdcd213dfe5d1e3bf3,Texas A&M University,,['Petroleum Engineering'],[],"(25, 30]",Ma,FALSE,1,[],1-3,,"['technology', 'energy']"
e910037af3e22a1a4baf14858ec3df75,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Fr,FALSE,2,"['Excel', 'Python', 'NumPy', 'Scikit-learn']",0,,[]
9a13cfddf15a38b0108c3bcbf75e19ef,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(20, 22]",Jr,FALSE,2,"['Excel', 'Python', 'SQL', 'MATLAB']",0,,[]
a5cee2a621666d9629ebd4d45b1994a1,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Fr,FALSE,1,"['Excel', 'Python', 'R', 'NumPy']",0,"I would like to see a lot of machine learning classes with various applications - for example, maybe some classes on NLP or creating the next AlphaZero.","['technology', 'finance', 'healthcare']"
53a1da5a11d768471c4221b3157e5cc4,University of Central Florida,,['Computer Science & Engineering'],[],"(20, 22]",Sr,TRUE,0,['Excel'],1-3,,[]
01f4a4ab0db3bf0a0f94d584f4c552e5,Denison University,,['Computer Science & Engineering'],['Astronomy'],"(18, 20]",So,FALSE,1,['Python'],0,,"['sports', 'aerospace']"
b946d81d4eecd922c005ed9965361f30,Other,Multimedia University,['Computer Science & Engineering'],['Data Science & Analytics'],"(22, 25]",Sr,TRUE,1,"['Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy']",0,,"['finance', 'education', 'sports', 'healthcare']"
b864490693a0946803962005bccebc85,Texas A&M University,,['Agricultural Economics'],['Other'],"(20, 22]",Jr,FALSE,0,"['Excel', 'Python']",1-3,I want to see how AI works and learn how to utilize AI to solve problems. AI will be this generation's internet in its ability to increase efficiency and solve problems. I want to get educated so that I can utilize it to solve problems in new and creative ways.,"['technology', 'education', 'public_policy']"
2b064fd7ff9f6a9fd8e86c64761a49c3,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(20, 22]",Sr,TRUE,1,"['Python', 'Pandas', 'NumPy', 'Scikit-learn']",1-3,,"['technology', 'aerospace']"
538263acb5066f0133ba8d86b1a7ab58,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,FALSE,4,"['TensorFlow', 'R', 'Keras', 'Pandas', 'Scikit-learn']",0,,"['technology', 'finance', 'sports', 'healthcare']"
156842791fde40f876604e1978e340e2,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(20, 22]",Sr,FALSE,1,[],0,,[]
28abbb2e602d7a01172678154bfb73b7,Oregon State University,,['Statistics'],[],"(25, 30]",Ma,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'Keras', 'Pandas', 'NumPy']",0,,[]
3bc777ebc52c48d5fc80e5a2e19cd4f3,"University of California, Davis",,['Computer Science & Engineering'],[],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'Pytorch', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'full_stack', 'cloud']",1-3,,[]
3b9722f223319cbdd89e7549da1a4599,Texas A&M University,,['Landscape Architecture & Urban Planning'],[],"(25, 30]",PhD,FALSE,2,"['Excel', 'Python']",0,,[]
05a26ed7331cd931304a40648798804b,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'full_stack', 'cloud']",4-7,,"['technology', 'consulting']"
e86097e3762488fc8a9a4405c2f0f042,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,0,['Python'],0,,['technology']
2a98cfbaa0aa43520497df8ba8e218f5,Texas A&M University,,['Management Information Systems'],[],"(25, 30]",Ma,FALSE,1,"['Excel', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy']",0,Data-driven learning,['technology']
e8708eaf3c3b29319d50e999d9cd8cdc,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python']",0,,"['technology', 'consulting']"
287f291e1ffde5fc1a96e9cecef698e3,Texas A&M University,,['Management Information Systems'],['Computer Science & Engineering'],"(25, 30]",Sr,FALSE,1,['SQL'],0,,"['technology', 'finance']"
1c264849131de309918971f126e900dd,Washington University in St. Louis,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",O,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'R', 'SQL', 'NumPy', 'Scikit-learn', 'MATLAB']",0,,"['technology', 'finance', 'aerospace']"
20a405afe540226efcbe3aff90abe011,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Python', 'Pandas', 'Scikit-learn']",1-3,Job Opportunities/What Employers want to see in potential candidates.,"['technology', 'consulting', 'finance', 'insurance']"
df91725088f517570e68da4f92ba0282,Texas A&M University,,['Ocean Engineering'],[],"(30, 50]",So,FALSE,0,"['Excel', 'Python', 'NumPy']",0,Don't know enough to advise.,"['technology', 'aerospace', 'other']"
e610b71262584670d86b31ef0107cd18,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,"['Excel', 'Python', 'cloud']",0,Pandas,['technology']
ed6f1519be89b78e684b2a7709bc9395,Texas A&M University,,['Computer Science & Engineering'],[],"(22, 25]",Ma,TRUE,2,"['Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'full_stack', 'cloud']",1-3,,['technology']
42c1913368bad92843d739d15a64fc66,Other,Obra D. Tompkins High School,['Computer Science & Engineering'],[],"(15, 18]",Sr,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",4-7,,[]
f8ad41b537fbe3ccc90bc97fad88faae,Other,"University of Lagos, Nigeria",['Geoscience'],['Data Science & Analytics'],"(15, 18]",Fr,FALSE,3,"['Python', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,,['energy']
504a92cc196332b693a226920e0ad81a,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",So,FALSE,0,"['Excel', 'Python', 'SQL']",0,,"['technology', 'energy', 'transportation', 'aerospace']"
e56e0723e36968639113201533d1e1bc,Carthage College,,['Computer Science & Engineering'],"['Data Science & Analytics', 'History']","(18, 20]",Jr,FALSE,2,[],1-3,,[]
111907af9d5d75d124965e1b0e28f5b2,Texas A&M University,,"['Chemical Engineering', 'Chemistry', 'Statistics']",['Mathematics'],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'MATLAB']",0,"I'd be interested in projects focused on getting started with cloud-based computing, managing projects with Git, and creating scalable data or model pipelines",[]
78d2a408ddefbe1197f640cae08179ec,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python', 'R', 'full_stack', 'cloud']",0,Pandas Tutorial,"['technology', 'energy', 'finance']"
9f952330fa627b8f7e073e1dff387dbe,Texas A&M University,,['Electronic Systems Engineering'],[],"(18, 20]",Jr,TRUE,1,"['Excel', 'Python', 'NumPy', 'MATLAB']",0,,['technology']
5fc23dd3c4042e077a6ebbbc76da7ce3,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",So,TRUE,0,"['Excel', 'Python', 'NumPy', 'dev_ops']",1-3,,"['technology', 'energy', 'transportation', 'aerospace', 'public_policy']"
9f593c95a521df93dc724c8e65943401,United States Military Academy,,['Industrial and/or Systems Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'R']",1-3,,"['technology', 'energy', 'consulting', 'finance', 'sports', 'aerospace', 'public_policy']"
703c668fe938fba9946fe6eb67c048ef,Texas A&M University,,['Computer Science & Engineering'],['Mathematics'],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python']",0,"Mainly a personal preference, but I'd want to see machine learning workshops at TD.","['technology', 'education', 'aerospace']"
bb27d6533bf51a37609686ee8ff16bf3,Oregon State University,,['Computer Science & Engineering'],[],"(25, 30]",Jr,TRUE,0,"['Excel', 'Python']",0,,[]
b71ee2905b55a44592323061abe83faf,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(15, 18]",Fr,FALSE,2,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",1-3,,"['technology', 'aerospace']"
6a88d360597d74fe1515c5318ab495da,Northeastern University,,['Data Science & Analytics'],['Computer Science & Engineering'],"(25, 30]",Ma,FALSE,3,"['Excel', 'Python', 'Tableau', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'dev_ops', 'cloud']",0,,"['technology', 'energy', 'consulting', 'finance', 'transportation', 'education', 'sports', 'healthcare', 'aerospace', 'insurance', 'retail', 'public_policy', 'other']"
a5924b3cc302a1b78b8913a5b27b5265,Texas A&M University,,"['Finance', 'Marketing']",[],"(18, 20]",Sr,FALSE,2,"['Excel', 'Tableau']",0,,"['technology', 'energy', 'finance', 'retail']"
788ca6c872a37c019ffcee90825caffd,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(22, 25]",Ma,TRUE,2,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,,"['technology', 'finance', 'education', 'sports', 'insurance', 'public_policy']"
070ddc49a1063807aca85a5144e50f2b,Texas A&M University,,['Electrical Engineering'],[],"(15, 18]",Fr,FALSE,1,"['Excel', 'Python', 'Tableau', 'Pandas', 'NumPy']",0,,['technology']
7d0697ce86bbb7caab2ff5910062217f,Other,"Maastricht University and University of Freiburg (Double Degree program, so concurrently enrolled in two bachelor programs)","['Data Science & Analytics', 'Economics', 'Political Science', 'Statistics']",['Philosophy'],"(22, 25]",Jr,FALSE,1,"['Excel', 'Python', 'R']",1-3,"I would like to see practical, hands-on workshops which help students create socially-oriented projects that tell stories with data, or help answer a question with data. For example, modeling the long-term effects of student debt on home ownership for millennials / gen-z. I believe this sort of project is important because it brings awareness, and data to problems, and gives policymakers data they need to propose legislative changes.","['technology', 'education', 'healthcare', 'public_policy']"
a8acd84115f207b0e42da750721b9a4e,Wesleyan University,,"['Computer Science & Engineering', 'Economics', 'Mathematics']",[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'Pytorch', 'SQL', 'Pandas', 'NumPy', 'full_stack']",0,,"['technology', 'energy', 'consulting', 'finance', 'sports', 'healthcare', 'public_policy']"
f31d97c4ad4ff8c473b51b654658cbe6,Texas A&M University,,['Economics'],['Business'],"(20, 22]",Sr,FALSE,2,"['Excel', 'Python', 'R', 'SQL']",1-3,"""You've Done Your Analysis, Now What?"": How to interpret and present your data after you've worked with it
Introduction to Data Visualization, especially Tableau! 
The Machine Learning: Start Here and Model Interpretability lessons were very useful, I'd be helpful for others to have them again!
Would also love to see workshops/specific networking events put on by employees of sponsors.","['consulting', 'finance', 'healthcare']"
896950f77a005f22c78166270cbbabe1,Texas A&M University,,['Statistics'],"['Business', 'Mathematics']","(18, 20]",Jr,TRUE,0,"['Excel', 'Python']",0,,[]
9e4bfbdfe099c7556519db24fec977d7,University of Texas at San Antonio,,['Computer Science & Engineering'],[],"(18, 20]",Sr,FALSE,1,"['Python', 'Pandas', 'NumPy']",4-7,,"['technology', 'finance', 'aerospace']"
ed454ff3b910fda36f00eee3701a0494,Texas A&M University,,['Statistics'],[],"(22, 25]",PhD,FALSE,3,"['Excel', 'Python', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'cloud']",0,machine learning,"['technology', 'education', 'retail']"
86405effe0414e215e2822096fd3a884,Other,British Columbia Institute of Technology,['Computer Science & Engineering'],[],"(30, 50]",Fr,FALSE,0,"['Python', 'SQL', 'full_stack']",0,,['technology']
4619fa5bfa19608a0dc282c16ca04c57,Other,SRM University,['Data Science & Analytics'],['Electronic Systems Engineering'],"(25, 30]",Ma,FALSE,3,"['Python', 'TensorFlow', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn']",0,,[]
9e82f579109fc282aa573c429ad88583,University of Washington,,['International Studies'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Tableau', 'R', 'SQL']",0,,[]
a1652ca4be4cf1cc87ada5c209696fc8,Texas A&M University,,['Economics'],['Statistics'],"(22, 25]",Ma,FALSE,2,"['Excel', 'R', 'SQL', 'MATLAB']",0,,"['technology', 'consulting', 'finance']"
5f75ab457b141c895cf00245009cba73,Texas A&M University,,['Mechanical Engineering'],['Data Science & Analytics'],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'R', 'MATLAB']",0,Applied Machine Learning in Mechanical Design,"['technology', 'aerospace', 'other']"
d36d9a577b717499495ab522fe975d3a,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,TRUE,1,"['Python', 'NumPy', 'MATLAB']",1-3,,[]
965931d343af4fd53d28c02d8b700f82,Texas A&M University,,['Marketing'],[],"(25, 30]",Ma,FALSE,1,[],0,,[]
a8e60ea4d4ff210072d64b7055c531c1,Texas A&M University,,['Civil Engineering'],[],"(25, 30]",PhD,FALSE,1,"['Python', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",1-3,Advanced machine learning application,"['technology', 'consulting']"
4dfc8fb298ba9b6ae0944e9c7423cb89,University of Mississippi,,['Computer Science & Engineering'],['Mathematics'],"(18, 20]",Jr,FALSE,1,"['Excel', 'Python']",0,,[]
e14f3d20db45c4e99107e7da9bf04dae,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(25, 30]",PhD,FALSE,2,"['R', 'MATLAB']",0,,"['technology', 'energy']"
48a2172bf3176f6b20b6da0e533ab247,Carthage College,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,"['Excel', 'dev_ops']",0,,[]
45dde2b8109433dbce5fc06842324474,Texas A&M University,,"['Applied Mathematics', 'Computer Science & Engineering']",[],"(18, 20]",So,FALSE,0,"['Excel', 'Python', 'R', 'SQL', 'NumPy']",1-3,Applications and research areas of data science and machine learning.,['technology']
27e11e9f9c6527d2454979d60e4e7b36,University of Texas Pan American,,['Computer Science & Engineering'],[],"(18, 20]",Jr,TRUE,1,[],1-3,,[]
4fbe1a0fe750460f8424e845a8044813,Texas A&M University,,['Computer Science & Engineering'],['Anthropology'],"(15, 18]",Fr,TRUE,1,"['Excel', 'Python', 'NumPy']",0,Mostly base level language workshops with languages and skills that aren't common taught,"['technology', 'energy', 'other']"
a67553979dc7ab13b4215480b39666ab,Duke University,,['Data Science & Analytics'],[],"(25, 30]",Ma,FALSE,4,"['Excel', 'Python', 'TensorFlow', 'R', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB']",4-7,"I would like to have a workshop in the field of Agent-Based  Modeling, Reinforcement Learning, and Complexity (Simulation) Science. If there are workshops on Quantum Computing and Quantum Information Theory and their applications in Data Science, I would love to attend those.","['technology', 'energy', 'consulting', 'transportation', 'education', 'aerospace', 'retail']"
5c33c147bc170d104dab642f24c280a4,Texas A&M University,,['Computer Science & Engineering'],"['Astronomy', 'Mathematics', 'Statistics']","(18, 20]",Jr,TRUE,1,"['Python', 'R', 'Scikit-learn']",1-3,I would love to see how machine learning is applied in unsupervised learning for datasets that are hard to extract features from and how data scientists get around this.,"['technology', 'energy', 'finance', 'aerospace']"
39a2a374bdedde9d13aae3fe9356d5d8,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(20, 22]",Jr,TRUE,2,"['Python', 'R', 'SQL', 'Scikit-learn']",1-3,,[]
3b46537404eb39d2eff6a46b43e19834,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",Jr,FALSE,2,"['Excel', 'Python', 'SQL', 'Pandas']",1-3,,[]
a9dde04907f23561c81878dfe9b7fcb7,Texas A&M University,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'full_stack']",1-3,"machine learning, SQL workshop",['technology']
ed3ca11fd0c35cfcf94fa7924c0b9918,Texas A&M University,,['Statistics'],['Computer Science & Engineering'],"(18, 20]",So,FALSE,0,"['Excel', 'Python']",1-3,"Probably more related to programming, because I feel like I have the stats side down but don't know how to implement my knowledge with machine learning and programming yet. Last year when I went to datathon they taught the opposite of what I was trying to learn in workshops","['consulting', 'public_policy']"
92a2f43ffad88595bd385913540e42b7,San Diego State University,,['Statistics'],[],"(22, 25]",Ma,FALSE,2,"['Excel', 'Python', 'R', 'SQL', 'Pandas']",0,,"['education', 'public_policy', 'other']"
1d6809495de5a3891c8674fae3674b62,Other,LSC-Montgomery,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,2,"['Excel', 'Python', 'Pytorch', 'SQL', 'NumPy', 'MATLAB', 'full_stack', 'cloud']",0,"Any and all, I'm not sure what to expect but I'd like to take in as much information as possible.",['technology']
31ea89a0f4b55fccae2a18f7765039f9,Texas A&M University,,['Statistics'],[],"(30, 50]",Ma,FALSE,1,"['Tableau', 'R', 'SQL']",0,Any! I am working on combining my web development skills with my statistical skills into a complete data science skillset.,"['education', 'public_policy', 'other']"
f7c3bc22a3b978262eba6998e7c8c12d,Other,Mumbai University,['Computer Science & Engineering'],[],"(25, 30]",Ma,FALSE,4,[],0,,[]
fcc85210f34558ef7f207a1caa9061e6,University of Houston,,['Computer Science & Engineering'],[],"(18, 20]",So,FALSE,0,"['Python', 'Pytorch', 'Pandas', 'NumPy', 'cloud']",1-3,Data science and theory workshops for beginner and intermediate data science programmers would be greatly appreciated at the hackathon. Workshops on common tools and frameworks used in data science projects would also be helpful.,['technology']
1019711b022e000cc758e552f7be0742,University of Chicago,,['Statistics'],[],"(20, 22]",Ma,FALSE,2,"['Python', 'R']",0,,['technology']
2681bc7d15536926ea060f793fb29c54,Oregon State University,,['Computer Science & Engineering'],[],"(30, 50]",Jr,FALSE,0,"['Excel', 'MATLAB']",0,,[]
a84f05b791d4833c79b64a8ebe8a0e44,Texas A&M University,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,1,"['Python', 'NumPy']",1-3,Not sure,['technology']
b39fe04516149e9cd6beb11de5b8e03f,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(20, 22]",Ma,FALSE,1,"['Excel', 'Python', 'Tableau', 'R', 'SQL', 'Pandas', 'NumPy', 'MATLAB']",0,,"['technology', 'consulting', 'transportation', 'retail']"
d84bbd87c02471d7fe6e0b7621150c86,University of Texas at Austin,,['Computer Science & Engineering'],[],"(15, 18]",Fr,FALSE,0,[],0,Artificial Intelligence,['technology']
ba18ade26de8d1e81b3e5bc612fa68b8,Texas A&M University,,['Computer Science & Engineering'],['Business'],"(18, 20]",Sr,TRUE,1,"['Excel', 'Python']",1-3,"Natural Language Processing, creating AI to win simple games",[]
153d3909a6a1656f38e8fcef63f8ee5c,Texas A&M University,,['Biomedical Engineering'],[],"(18, 20]",So,FALSE,1,"['Excel', 'Python', 'Pandas', 'NumPy']",0,,[]
93c8c2e107ca6c4ca4d32b4c3441c84f,Texas A&M University,,['Computer Science & Engineering'],['Statistics'],"(18, 20]",Jr,FALSE,3,"['Excel', 'Python', 'TensorFlow', 'Pytorch', 'R', 'SQL', 'Keras', 'Pandas', 'NumPy', 'Scikit-learn', 'MATLAB', 'cloud']",4-7,,"['technology', 'consulting', 'finance']"
011c08999895a8a06f6e7f0e23b066b9,Texas A&M University,,['Industrial and/or Systems Engineering'],[],"(30, 50]",Jr,TRUE,4,"['Excel', 'Python', 'NumPy']",0,,"['energy', 'consulting', 'transportation', 'sports']"
81c594e0597157b38c4d11c81d78598d,Texas A&M University,,['Mechanical Engineering'],[],"(15, 18]",Fr,FALSE,0,"['Excel', 'Python', 'NumPy', 'cloud']",0,,"['technology', 'education', 'aerospace']"
